,Date,Tweet
61,2022-09-15 00:06:24+00:00,อ๋อ ไอ้นี่เองเหรอที่บอกว่านิวใส่ชุดไทยผิดเพราะล้อเลียนเจ้า แต่ไม่มีกฏหมายล้อเลียน ก็ยัดด้วย112ไปให้ติดคุก2ปี ไม่รอลงอาญาก #ศาลเหี้ยๆ #วัฒนพล #นิวจตุพร #ยกเลิก112 #กษัตริย์ทรราช #ราชวงศ์ปรสิต https://t.co/a1hNgb1Ta3
62,2022-09-14 23:58:15+00:00,"Youtube ชีพธรรม คำวิเศษณ์ : ข่าวแรงทวิตเตอร์ อมรัตน์ ก้าวไกล แต่งชุดไทยเข้าสภา ประท้วง ศาลลงโทษจำคุก 3 ปี นิว จตุพร มาตรา112 @AmaratJeab #ยกเลิก112 
https://t.co/9diTSBcd0L https://t.co/cQrxLQn2zC"
63,2022-09-14 18:19:00+00:00,@madmax68176958 กูเห็นคนแต่งชุดไทยเยอะแยะ ไม่เห็นเขาจะโดนอะไรเลย ถ้าไม่อคติหรือโง่จนเกินไป ก็น่าจะรู้ๆกันอยู่ว่าเจตนาของนิวคืออะไร ก็คือ แซะ เสียดสี จิกกัด ดูหมิ่น ถูกป่ะ
64,2022-09-14 14:13:54+00:00,@SlovesP2817 ไม่ได้อยากให้นิวโดน112 แต่ทำแบบนี้มันฟังไม่ขึ้น เพราะการพิจารณาคดี ศาลดูองค์ประกอบอื่นด้วย ไม่ใช่แค่ว่าใส่ชุดไทย แต่ยังมีการหมอบคลานจับเท้า เลียนแบบเหตุการณ์ในข่าว และคนอื่นตะโกนว่า ราชินีๆๆ สิ่งเหล่านี้ศาลสามารถนำมาใช้พิจารณา ถ้าไม่อยากโดนคดีก็ต้องรอบคอบ ไม่ใช่เถียงข้างๆคูๆ
65,2022-09-14 14:11:51+00:00,ข้อสังเกตของ กฤษฎางค์ นุตจรัส ทนายความศูนย์ทนายความเพื่อสิทธิมนุษยชน ต่อ คำพิพากษาคดีของ นิว จตุพร 112 แต่งชุดไทย  https://t.co/V3fJ2pAh2O via @thai_enews
66,2022-09-14 13:44:07+00:00,"@oonginlavender เรื่องนี้ชัดเจนว่าเป็นการล้อเลียนหรือเลียนแบบราชินี เพราะไม่ใช่แค่ใส่ชุดไทย แต่แสดงท่าทางเลียนแบบ นอนจับเท้านิว และคนอื่นยังตะโกนว่า ราชินีๆๆ
หากต้องการประท้วง ก็ไม่ควรทำเหมือนจนเกินไป ไม่ควรล้อเลียน และไม่ควรบิดว่าโดน112เพราะแค่ใส่ชุดไทย โดยเฉพาะคนที่เป็น สส. หรืออาจารย์"
67,2022-09-14 13:42:32+00:00,"เรื่องนี้ชัดเจนว่าเป็นการล้อเลียนหรือเลียนแบบราชินี เพราะไม่ใช่แค่ใส่ชุดไทย แต่แสดงท่าทางเลียนแบบ นอนจับเท้านิว และคนอื่นยังตะโกนว่า ราชินีๆๆ
หากต้องการประท้วง ก็ไม่ควรทำเหมือนจนเกินไป ไม่ควรล้อเลียน และไม่ควรบิดว่าโดน112เพราะแค่ใส่ชุดไทย โดยเฉพาะคนที่เป็น สส. หรืออาจารย์ https://t.co/ojNGngQLz8"
68,2022-09-14 12:39:48+00:00,"น.ส. จตุพร แซ่อึง #นิว ได้รับการปล่อยตัวจากทัณฑสถานหญิงกลางหลังศาลอนุญาตให้ประกันตัวในคดีความผิด ม. 112 จากข้อกล่าวหาว่าแต่งกายด้วยชุดไทยเลียนแบบพระราชินี เมื่อปี 2563 แต่ได้รับการลดโทษลงเหลือ 2 ปี เพราะให้การเป็นประโยชน์ เมื่อ 14 ก.ย.65
.
ภาพ ภานุมาศ สงวนวงษ์ 
#TNP #ThaiNewsPix https://t.co/S2J4rS2gtQ"
69,2022-09-14 12:29:22+00:00,"@ridertum61 @BenchaMFP คิดว่าแค่แต่งชุดไทยก็ติดคุกจริงเหรอ ทำไมคนอื่นๆแต่งแล้วไม่เห็นอะไรเลย มีแต่ไอ้นิวนี่ที่โดน
คิดสิ คิด https://t.co/B5bO9L4xtP"
70,2022-09-14 12:17:05+00:00,"""อมรัตน์"" ยกคดี ""นิว"" แต่งชุดไทย การใช้ ม.112 มีปัญหาหรือไม่?
#ยกเลิก112 #ยกเลิกเกณฑ์ทหาร
https://t.co/ysm0Dvp9iI https://t.co/9Yg7vIf7gl"
71,2022-09-14 11:31:10+00:00,18:28 น. คุณนิวได้รับการประกันตัวแล้วนะคะ จากคดีใส่ชุดไทย ใส่ชุดไทยก็คือชุดไทยจะเรียกว่าคดีอะไร หรือจะล้อเลียนด้วยจริตอะไรก็ไม่ควรต้องติดคุกค่ะ #ม็อบ14กันยา65 https://t.co/nV3YGyH1k9
